retailer,year,month,mpg,product,product_id,source_product,unit_type,quantity,cases_per_drp,cases,source_sheet,source_row,promo_id,promotion_type,date_source,product_pack_size,base_pack_size,conversion_note
NA-PRATTS WHSL,2025,February,R&G Large Bag 6/652g,R&G LARGE BAG 6/652GR,TDRGLB-6/652,R&G LARGE BAG 6/652GR,CASE,3.0,,3.0,2025,5968,000HJDA3M,TPR/ISF,2025-02-26,R&G Large Bag 6/652g,R&G Large Bag 6/652g,Product-level forecast total cases
NA-PRATTS WHSL,2025,March,R&G Large Bag 6/652g,R&G LARGE BAG 6/652GR,TDRGLB-6/652,R&G LARGE BAG 6/652GR,CASE,26.0,,26.0,2025,5997,000HJE2EO,Flyer,2025-03-27,R&G Large Bag 6/652g,R&G Large Bag 6/652g,Product-level forecast total cases
NA-PRATTS WHSL,2025,March,R&G Large Bag 6/652g,R&G LARGE BAG 6/652GR,TDRGLB-6/652,R&G LARGE BAG 6/652GR,CASE,26.0,,26.0,2025,5998,000HJE2EO,TPR/ISF,2025-03-27,R&G Large Bag 6/652g,R&G Large Bag 6/652g,Product-level forecast total cases
NA-PRATTS WHSL,2025,April,R&G Large Bag 6/652g,R&G LARGE BAG 6/652GR,TDRGLB-6/652,R&G LARGE BAG 6/652GR,CASE,7.0,,7.0,2025,6027,000HJE9LP,Flyer,2025-04-28,R&G Large Bag 6/652g,R&G Large Bag 6/652g,Product-level forecast total cases
NA-PRATTS WHSL,2025,April,R&G Large Bag 6/652g,R&G LARGE BAG 6/652GR,TDRGLB-6/652,R&G LARGE BAG 6/652GR,CASE,7.0,,7.0,2025,6028,000HJE9LP,TPR/ISF,2025-04-28,R&G Large Bag 6/652g,R&G Large Bag 6/652g,Product-level forecast total cases
NA-PRATTS WHSL,2025,May,R&G Large Bag 6/652g,R&G LARGE BAG 6/652GR,TDRGLB-6/652,R&G LARGE BAG 6/652GR,CASE,51.0,,51.0,2025,6054,000HJE9FJ,Flyer,2025-05-29,R&G Large Bag 6/652g,R&G Large Bag 6/652g,Product-level forecast total cases
NA-PRATTS WHSL,2025,June,R&G Large Bag 6/652g,R&G LARGE BAG 6/652GR,TDRGLB-6/652,R&G LARGE BAG 6/652GR,CASE,46.0,,46.0,2025,6083,000HJEEE2,Flyer & Display,2025-06-28,R&G Large Bag 6/652g,R&G Large Bag 6/652g,Product-level forecast total cases
NA-PRATTS WHSL,2025,June,R&G Large Bag 6/652g,R&G LARGE BAG 6/652GR,TDRGLB-6/652,R&G LARGE BAG 6/652GR,CASE,46.0,,46.0,2025,6084,000HJEEE2,Flyer,2025-06-28,R&G Large Bag 6/652g,R&G Large Bag 6/652g,Product-level forecast total cases
NA-PRATTS WHSL,2025,July,R&G Large Bag 6/652g,R&G LARGE BAG 6/652GR,TDRGLB-6/652,R&G LARGE BAG 6/652GR,CASE,24.0,,24.0,2025,6104,000HJDX2H,Flyer,2025-07-28,R&G Large Bag 6/652g,R&G Large Bag 6/652g,Product-level forecast total cases
NA-PRATTS WHSL,2025,August,R&G Large Bag 6/652g,R&G LARGE BAG 6/652GR,TDRGLB-6/652,R&G LARGE BAG 6/652GR,CASE,35.0,,35.0,2025,6123,000HJDG2J,EDLP: Display,2025-08-29,R&G Large Bag 6/652g,R&G Large Bag 6/652g,Product-level forecast total cases
NA-PRATTS WHSL,2025,August,R&G Large Bag 6/652g,R&G LARGE BAG 6/652GR,TDRGLB-6/652,R&G LARGE BAG 6/652GR,CASE,35.0,,35.0,2025,6124,000HJDG2J,Flyer,2025-08-29,R&G Large Bag 6/652g,R&G Large Bag 6/652g,Product-level forecast total cases
NA-PRATTS WHSL,2025,September,R&G Large Bag 6/652g,R&G LARGE BAG 6/652GR,TDRGLB-6/652,R&G LARGE BAG 6/652GR,CASE,1.0,,1.0,2025,6146,000HJE8PN,Flyer,2025-09-28,R&G Large Bag 6/652g,R&G Large Bag 6/652g,Product-level forecast total cases
NA-PRATTS WHSL,2025,October,R&G Large Bag 6/652g,R&G LARGE BAG 6/652GR,TDRGLB-6/652,R&G LARGE BAG 6/652GR,CASE,0.0,,0.0,2025,6167,000HJDLPJ,Flyer,2025-10-29,R&G Large Bag 6/652g,R&G Large Bag 6/652g,Product-level forecast total cases
NA-PRATTS WHSL,2026,April,R&G Large Bag 6/652g,R&G LARGE BAG 6/652GR,TDRGLB-6/652,R&G LARGE BAG 6/652GR,CASE,15.0,,15.0,2026,4709,000ITZLLR,TPR/ISF,2026-04-27,R&G Large Bag 6/652g,R&G Large Bag 6/652g,Product-level forecast total cases
NA-PRATTS WHSL,2026,July,R&G Large Bag 6/652g,R&G LARGE BAG 6/652GR,TDRGLB-6/652,R&G LARGE BAG 6/652GR,CASE,24.0,,24.0,2026,4755,000ITZ48F,Flyer,2026-07-27,R&G Large Bag 6/652g,R&G Large Bag 6/652g,Product-level forecast total cases
NA-PRATTS WHSL,2026,August,R&G Large Bag 6/652g,R&G LARGE BAG 6/652GR,TDRGLB-6/652,R&G LARGE BAG 6/652GR,CASE,20.0,,20.0,2026,4770,000ITZ3N7,Flyer,2026-08-28,R&G Large Bag 6/652g,R&G Large Bag 6/652g,Product-level forecast total cases
NA-PRATTS WHSL,2025,January,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,173.0,,173.0,2025,5905,000HJDFG3,Special,2025-01-01,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2025,January,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,173.0,,173.0,2025,5906,000HJDFG3,TPR/ISF,2025-01-01,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2025,January,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,173.0,,173.0,2025,5907,000HJDFG3,Flyer,2025-01-01,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2025,January,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,533.0,,533.0,2025,5938,000HJE3C6,Flyer,2025-01-29,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2025,January,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,533.0,,533.0,2025,5939,000HJE3C6,TPR/ISF,2025-01-29,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2025,January,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,533.0,,533.0,2025,5940,000HJE3C6,Customer Event,2025-01-29,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2025,February,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,458.0,,458.0,2025,5966,000HJDA3M,TPR/ISF,2025-02-26,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2025,February,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,458.0,,458.0,2025,5967,000HJDA3M,Flyer,2025-02-26,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2025,March,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,745.0,,745.0,2025,5995,000HJE2EO,Flyer,2025-03-27,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2025,March,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,745.0,,745.0,2025,5996,000HJE2EO,TPR/ISF,2025-03-27,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2025,April,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,448.0,,448.0,2025,6026,000HJE9LP,Flyer & Display,2025-04-28,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2025,May,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,333.0,,333.0,2025,6053,000HJE9FJ,TPR/ISF,2025-05-29,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2025,June,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,877.0,,877.0,2025,6081,000HJEEE2,Flyer,2025-06-28,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2025,June,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,877.0,,877.0,2025,6082,000HJEEE2,EDLP: Flyer,2025-06-28,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2025,July,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,363.0,,363.0,2025,6103,000HJDX2H,Flyer,2025-07-28,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2025,August,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,248.0,,248.0,2025,6122,000HJDG2J,Flyer,2025-08-29,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2025,September,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,712.0,,712.0,2025,6145,000HJE8PN,Flyer,2025-09-28,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2025,October,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,614.0,,614.0,2025,6166,000HJDLPJ,Flyer,2025-10-29,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2025,November,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,723.0,,723.0,2025,6186,000HJDXET,TPR/ISF,2025-11-28,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2025,November,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,698.0,,698.0,2025,6196,000HJDAA7,Flyer,2025-11-30,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2026,January,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,514.0,,514.0,2026,4668,000ITZOLW,TPR/ISF,2026-01-28,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2026,April,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,471.0,,471.0,2026,4708,000ITZLLR,Flyer & Display,2026-04-27,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2026,May,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,515.0,,515.0,2026,4724,000ITZPT2,TPR/ISF,2026-05-28,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2026,June,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,557.0,,557.0,2026,4740,000ITZ5DB,EDLP: Flyer,2026-06-27,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2026,July,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,502.0,,502.0,2026,4754,000ITZ48F,Flyer,2026-07-27,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2026,August,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,415.0,,415.0,2026,4769,000ITZ3N7,Flyer,2026-08-28,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2026,September,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,549.0,,549.0,2026,4785,000ITZ4VL,Flyer,2026-09-27,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2026,October,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,576.0,,576.0,2026,4798,000ITZ7RW,TPR/ISF,2026-10-28,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2026,November,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,646.0,,646.0,2026,4812,000ITYE3D,TPR/ISF,2026-11-27,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2026,November,R&G Large Can 6/930g,R&G LARGE CAN 6/930GR,TDRGLC-6/930,R&G LARGE CAN 6/930GR,CASE,547.0,,547.0,2026,4820,000ITZBM9,Flyer,2026-11-29,R&G Large Can 6/930g,R&G Large Can 6/930g,Product-level forecast total cases
NA-PRATTS WHSL,2025,January,R&G Small Bag 6/300g,TDL ORIGINAL COFFEE DISPLAY 48/300 GR,6320912138,TDL ORIGINAL COFFEE DISPLAY 48/300 GR,DRP,19.0,8.0,152.0,2025,5921,000HJDAAN,Flyer,2025-01-01,R&G Small Bag 48/300g,R&G Small Bag 6/300g,Display pack 48/300G converted to regular case pack 6/300G
NA-PRATTS WHSL,2025,January,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,383.0,,383.0,2025,5904,000HJDFG3,Flyer,2025-01-01,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2025,January,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,689.0,,689.0,2025,5937,000HJE3C6,Flyer,2025-01-29,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2025,February,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,791.0,,791.0,2025,5964,000HJDA3M,TPR/ISF,2025-02-26,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2025,February,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,791.0,,791.0,2025,5965,000HJDA3M,Flyer,2025-02-26,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2025,March,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,633.0,,633.0,2025,5993,000HJE2EO,Flyer,2025-03-27,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2025,March,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,633.0,,633.0,2025,5994,000HJE2EO,TPR/ISF,2025-03-27,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2025,April,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,693.0,,693.0,2025,6024,000HJE9LP,Flyer,2025-04-28,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2025,April,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,693.0,,693.0,2025,6025,000HJE9LP,TPR/ISF,2025-04-28,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2025,May,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,713.0,,713.0,2025,6051,000HJE9FJ,Flyer,2025-05-29,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2025,May,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,713.0,,713.0,2025,6052,000HJE9FJ,TPR/ISF,2025-05-29,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2025,June,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,1256.0,,1256.0,2025,6079,000HJEEE2,TPR/ISF,2025-06-28,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2025,June,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,1256.0,,1256.0,2025,6080,000HJEEE2,Flyer,2025-06-28,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2025,July,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,655.0,,655.0,2025,6102,000HJDX2H,Flyer,2025-07-28,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2025,August,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,314.0,,314.0,2025,6121,000HJDG2J,Flyer,2025-08-29,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2025,September,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,612.0,,612.0,2025,6144,000HJE8PN,EDLP,2025-09-28,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2025,October,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,756.0,,756.0,2025,6165,000HJDLPJ,Flyer,2025-10-29,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2025,November,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,585.0,,585.0,2025,6185,000HJDXET,Flyer,2025-11-28,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2026,February,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,551.0,,551.0,2026,4684,000ITZB2Q,TPR/ISF,2026-02-25,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2026,March,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,482.0,,482.0,2026,4691,000ITYXRO,TPR/ISF,2026-03-26,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2026,April,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,455.0,,455.0,2026,4706,000ITZLLR,Flyer,2026-04-27,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2026,April,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,455.0,,455.0,2026,4707,000ITZLLR,Flyer & Display,2026-04-27,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2026,May,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,517.0,,517.0,2026,4723,000ITZPT2,TPR/ISF,2026-05-28,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2026,June,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,645.0,,645.0,2026,4739,000ITZ5DB,TPR/ISF,2026-06-27,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2026,July,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,528.0,,528.0,2026,4753,000ITZ48F,Flyer,2026-07-27,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2026,August,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,501.0,,501.0,2026,4768,000ITZ3N7,Flyer,2026-08-28,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2026,September,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,431.0,,431.0,2026,4784,000ITZ4VL,EDLP,2026-09-27,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2026,November,R&G Small Bag 6/300g,R&G SMALL BAG 6/300GR,TDRGSB-6/300,R&G SMALL BAG 6/300GR,CASE,579.0,,579.0,2026,4811,000ITYE3D,Flyer,2026-11-27,R&G Small Bag 6/300g,R&G Small Bag 6/300g,Product-level forecast total cases
NA-PRATTS WHSL,2025,February,R&G Small Can 6/640g,R&G SMALL CAN 6/640GR,TDRGSC-6/640,R&G SMALL CAN 6/640GR,CASE,0.0,,0.0,2025,5963,000HJDA3M,Flyer,2025-02-26,R&G Small Can 6/640g,R&G Small Can 6/640g,Product-level forecast total cases
NA-PRATTS WHSL,2025,March,R&G Small Can 6/640g,R&G SMALL CAN 6/640GR,TDRGSC-6/640,R&G SMALL CAN 6/640GR,CASE,0.0,,0.0,2025,5992,000HJE2EO,Flyer,2025-03-27,R&G Small Can 6/640g,R&G Small Can 6/640g,Product-level forecast total cases
NA-PRATTS WHSL,2025,January,SS KComp 4/30ct,SS KCOMP 16/30CT,TDSSKC-16/30,SS KCOMP 16/30CT,DRP,19.0,4.0,76.0,2025,5924,000HJDAAN,Flyer,2025-01-01,SS KComp 16/30ct,SS KComp 4/30ct,Display pack 16/30CT converted to regular case pack 4/30CT
NA-PRATTS WHSL,2025,January,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,222.0,,222.0,2025,5900,000HJDFG3,TPR/ISF,2025-01-01,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
NA-PRATTS WHSL,2025,January,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,114.0,,114.0,2025,5933,000HJE3C6,Flyer,2025-01-29,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
NA-PRATTS WHSL,2025,February,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,276.0,,276.0,2025,5958,000HJDA3M,Flyer,2025-02-26,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
NA-PRATTS WHSL,2025,March,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,344.0,,344.0,2025,5987,000HJE2EO,Flyer,2025-03-27,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
NA-PRATTS WHSL,2025,March,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,344.0,,344.0,2025,5988,000HJE2EO,TPR/ISF,2025-03-27,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
NA-PRATTS WHSL,2025,April,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,418.0,,418.0,2025,6019,000HJE9LP,Flyer,2025-04-28,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
NA-PRATTS WHSL,2025,April,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,418.0,,418.0,2025,6020,000HJE9LP,TPR/ISF,2025-04-28,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
NA-PRATTS WHSL,2025,May,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,399.0,,399.0,2025,6046,000HJE9FJ,Flyer,2025-05-29,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
NA-PRATTS WHSL,2025,May,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,399.0,,399.0,2025,6047,000HJE9FJ,Special,2025-05-29,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
NA-PRATTS WHSL,2025,June,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,515.0,,515.0,2025,6074,000HJEEE2,Flyer,2025-06-28,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
NA-PRATTS WHSL,2025,June,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,515.0,,515.0,2025,6075,000HJEEE2,TPR/ISF,2025-06-28,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
NA-PRATTS WHSL,2025,July,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,280.0,,280.0,2025,6099,000HJDX2H,Flyer & Display,2025-07-28,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
NA-PRATTS WHSL,2025,July,SS KComp 4/30ct,SS KCOMP 4/30CT,TDSSKC-4/30,SS KCOMP 4/30CT,CASE,280.0,,280.0,2025,6100,000HJDX2H,Flyer,2025-07-28,SS KComp 4/30ct,SS KComp 4/30ct,Product-level forecast total cases
